cruise_id,ID,lat (deg N),long (deg W),day_of_month,day_of_year,depth,allox,but19,chlb,chlc12,chlc3,diadinox,fucox,hex19,hplchla,pctDVa,pctDVb,perid,POC,PON,turnchl,year,zea
mirc98oct,153,-36.335,73.237,24,297,17,0,0,0.0795744,2.4075648,0.0509184,0.305856,5.226228,0.06074208,10.8367776,0,0,0,M,M,16.86,1998,0.02232
mirc98oct,155,-36.335,73.237,24,297,25,0,0,0.0381024,1.8618624,0.0525312,0.2731464,4.530708,0,9.4194144,0,0,0,M,M,14.76,1998,0.0205344
mirc98oct,157,-36.331,74.973,25,298,0,0,0,0.0477576,0.033696,0,0.0089208,0.018522,0,0.2268936,0,0,0,M,M,0.45,1998,0.00430776
mirc98oct,159,-36.333,75.324,25,298,0,0,0,0.0171864,0.0431424,0,0.0125316,0.127386,0,0.2897856,0,0,0,M,M,1.19,1998,0.0080352
mirc98oct,161,-36.328,73.947,26,299,0,0,0,0,0.0021312,0,0.0087084,0,0.0635904,0.1494504,0,0,0,M,M,0.5,1998,0.0229896
mirc98oct,162,-36.33,75.323,25,298,3,0,0,0.0053136,0.04464,0,0.0429048,0.122094,0.0572976,0.343728,0,0,0,M,M,1.08,1998,0.00611568
mirc98oct,163,-36.328,73.947,26,299,3,0.0033048,0,0,0,0,0.0097704,0,0.0506736,0.1339272,0,0,0,M,M,0.43,1998,0.01064664
mirc98oct,164,-36.333,75.323,25,298,7,0,0,0.0173664,0.0444672,0,0.06372,0.14175,0.0692208,0.403128,0,0,0,M,M,2.48,1998,0.0058032
mirc98oct,165,-36.328,73.947,26,299,5,0,0,0,0,0,0.0080712,0,0.0145728,0.093852,0,0,0,M,M,0.44,1998,0.00924048
mirc98oct,167,-36.328,73.947,26,299,10,0,0,0.0093456,0,0,0.01187316,0,0.046368,0.0832104,8.410487151,0,0,M,M,0.44,1998,0.0207576
mirc98oct,168,-36.333,75.323,25,298,25,0,0,0.0225504,0.0670464,0,0.0405684,0.122094,0.0708768,0.5675472,0,0,0,M,M,1.71,1998,0.00517824
mirc98oct,169,-36.328,73.947,26,299,15,0,0,0.0014256,0,0,0.01062,0,0.0490176,0.1135728,0,0,0,M,M,0.53,1998,0.01153944
mirc98oct,170,-36.333,75.323,25,298,37,0,0,0.027216,0.069696,0,0.0091332,0.222264,0.0970416,0.49896,0,0,0,M,M,1.53,1998,0
mirc98oct,171,-36.328,73.947,26,299,25,0,0,0.0066096,0.0025344,0,0.008496,0,0.0592848,0.156024,0,0,0,M,M,0.68,1998,0.036828
mirc98oct,173,-36.328,73.947,26,299,33,0,0,0.0229392,0.0029952,0,0.009558,0,0.0718704,0.1797048,0,0,0,M,M,0.67,1998,0.0397296
mirc98oct,175,-36.328,73.947,26,299,50,0,0,0.0072576,0.003744,0,0,0,0.0553104,0.1644192,0,0,0,M,M,0.61,1998,0.01084752
mirc98oct,177,-36.316,76.963,26,299,0,0,0,0,0,0,0,0,0.0394128,0.10692,0,0,0,M,M,M,1998,0.00866016
mirc98oct,179,-36.326,76.953,26,299,0,0,0,0,0,0,0.0057348,0,0.0437184,0.1002672,0,0,0,M,M,M,1998,0.007812
mirc98oct,181,-36.352,76.916,27,300,0,0,0,0,0.0009216,0,0.0076464,0,0.0400752,0.1036728,0,0,0,M,M,0.53,1998,0.0062496
mirc98oct,183,-36.352,76.916,27,300,3,0,0,0,0,0,0.0091332,0,0.0158976,0.1070784,0,0,0,M,M,M,1998,0.00558
mirc98oct,185,-36.352,76.916,27,300,5,0,0,0.0060192,0,0,0.0225144,0,0.0357696,0.0714384,5.62969141,0,0,M,M,M,1998,0.0082584
mirc98oct,187,-36.352,76.916,27,300,7,0,0,0.0056232,0,0,0.02104884,0,0.0337824,0.0744984,4.322161081,0,0,M,M,0.4,1998,0.0075888
mirc98oct,189,-36.352,76.916,27,300,10,0,0,0.0068904,0,0,0.01153332,0,0.0341136,0.0731808,7.765793529,0,0,M,M,M,1998,0.0080352
mirc98oct,191,-36.352,76.916,27,300,25,0,0,0.0149688,0,0,0.02455344,0,0.0632592,0.1155312,7.666494579,0,0,M,M,M,1998,0.0350424
mirc98oct,193,-36.352,76.916,27,300,32,0,0,0.0028512,0.002304,0,0.0057348,0,0.0566352,0.1286208,0,0,0,M,M,M,1998,0.01153944
mirc98oct,195,-36.352,76.916,27,300,50,0,0,0.0120384,0.0013824,0,0,0,0.0344448,0.0820584,8.005930319,0,0,M,M,M,1998,0.0084816
mirc98oct,197,-36.352,76.916,27,300,60,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1998,M
coqfeb99,500,-21.03,70.54,16,47,0,0,0,0,0,0,0.004779,0,0,0.0539748,0,0,0,M,M,M,1999,0.051336
coqfeb99,501,-21.03,70.54,16,47,40,0.0023328,0,0.0222948,0.3326976,0.0209088,0.055224,0.99981,0.022356,1.6930656,17.04383389,0,0.09207,M,M,M,1999,0.0042408
coqfeb99,502,-21.03,70.54,16,47,58,0,0,0.0081252,0.0670752,0,0.0105138,0.271404,0,0.5673492,0,72.21976074,0.04104,M,M,M,1999,0.0021204
coqfeb99,503,-21.03,70.54,16,47,80,0,0,0,0.0114048,0,0,0.061425,0,0.0799128,0,0,0,M,M,M,1999,0
coqfeb99,10000,M,M,M,M,M,0.0093312,0,0.0867024,0.5331456,0.1003392,0.2780316,1.097712,0.2298528,1.9678824,0,0,0,M,M,M,1999,0.023436
coqfeb99,100299,-29.99,73.33,10,41,0,0,0,0.0041472,0,0,0,0,0.0162288,0.0912384,0,0,0,M,M,M,1999,0.00406224
coqfeb99,110299,-30.36,71.78,11,42,0,0,0,0.04356,0.0496512,0.0019584,0.0762516,0.076734,0.1867968,0.513612,0,0,0,M,M,M,1999,0.100951128
coqfeb99,120299,-29.94,71.41,12,43,0,0.0229392,0.0143964,0.0266904,0.1006272,0,0,0.486864,0,0.1208448,7.388059701,0,0,M,M,M,1999,0.0354888
coqfeb99,130299,-27.36,71.3,13,44,0,0,0,0.0024372,0,0,0,0,0,0.0387504,19.49838977,23.63367799,0,M,M,M,1999,0.0359352
coqfeb99,133882,-21.07,70.48,16,47,1,0,0,0.0438768,0.0378144,0.0009216,0.016992,0.009261,0.0503424,0.5281848,0,0,0,M,M,M,1999,0.0428544
coqfeb99,133883,-21.07,70.48,16,47,10,0.00362556,0,0.070884,0.066816,0.0107712,0.0242136,0.031374,0.091908,0.861102,0,0,0,M,M,M,1999,0.0495504
coqfeb99,133884,-21.07,70.48,16,47,20,0.022842,0,0.0558756,0.1198656,0.0307008,0.0385506,0.082782,0.0897552,1.0697544,0,0,0,M,M,M,1999,0.0799056
coqfeb99,133885,-21.07,70.48,16,47,30,0.0129276,0,0.0453816,0.064512,0.01656,0.0224082,0.064449,0.0500112,0.6669828,0,0,0,M,M,M,1999,0.0886104
coqfeb99,133886,-21.07,70.48,16,47,40,0.0265356,0.0038502,0.096624,0.064944,0.0203616,0,0.048951,0.0866088,0.6443316,0,37.29508197,0.00837,M,M,M,1999,0.0080352
coqfeb99,133887,-21.07,70.48,16,47,50,0.0028188,0.020925,0.1022364,0.034992,0.0025056,0.0107262,0.085806,0.113127984,0.4540536,0,48.13549773,0,M,M,M,1999,0.0369396
coqfeb99,140299,-24.4,71.17,14,45,0,0,0,0.0027468,0,0,0,0,0,0.0428832,30.47619048,38.0078637,0,M,M,M,1999,0.0270072
coqfeb99,150299,-21.07,70.48,15,46,0,0,0,0.0183744,0,0,0.003186,0,0,0.1661616,0,0,0,M,M,M,1999,0.0558
ulimar99,182401,24.63,85.01,20,79,2,0,0,0.012,0,0,0,0,0.016,0.14,57.873,69.259,0,M,M,0.21,1999,0.05
ulimar99,182402,24.63,85.01,20,79,20,0,0,0.015,0,0,0,0,0.017,0.138,56.479,51.393,0,M,M,0.23,1999,0.056
ulimar99,182403,24.63,85.01,20,79,50,0,0,0.021,0,0,0,0,0.027,0.184,51.746,55.97,0,M,M,0.23,1999,0.052
ulimar99,182404,24.63,85.01,20,79,100,0,0.031,0.039,0.027,0,0,0,0.039,0.333,41.714,63.008,0,M,M,0.4,1999,0.026
ulimar99,182405,24.63,85.01,20,79,130,0,0.02,0.12,0,0,0,0,0.026,0.113,39.163,92.086,0,M,M,0.17,1999,0.005
ulimar99,182406,24.63,85.01,20,79,200,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.01,1999,M
ulimar99,182407,24.63,85.01,20,79,10,0,0,0.007,0,0,0,0,0.015,0.12,55.603,47.619,0,M,M,0.19,1999,0.053
ulimar99,182408,24.63,85.01,20,79,50,0,0,0.013,0.001,0,0,0,0.025,0.133,50.932,73.753,0,M,M,0.35,1999,0.052
ulimar99,182409,23.25,84.05,21,80,2,0,0,0.01,0,0,0,0,0,0.109,65.091,59.194,0,M,M,0.16,1999,0.048
ulimar99,182410,23.25,84.05,21,80,20,0,0,0.004,0,0,0,0,0,0.104,58.614,45.84,0,M,M,0.17,1999,0.044
ulimar99,182411,23.25,84.05,21,80,50,0,0.022,0.045,0.03,0.003,0.007,0,0.043,0.281,37.438,46.012,0,M,M,0.38,1999,0.04
ulimar99,182412,23.25,84.05,21,80,70,0,0.022,0.053,0.039,0.014,0,0,0.053,0.308,43.244,60.815,0,M,M,0.57,1999,0.036
ulimar99,182413,23.25,84.05,21,80,120,0,0,0.014,0,0,0,0,0.006,0.044,26.455,48.6,0,M,M,0.15,1999,0
ulimar99,182414,23.25,84.05,21,80,170,0,0.016,0.057,0,0,0,0,0.011,0.049,29.126,85.499,0,M,M,0.15,1999,0
ulimar99,182415,23.25,84.05,21,80,10,0,0,0.009,0,0,0,0,0,0.109,54.471,31.692,0,M,M,0.2,1999,0.043
ulimar99,182416,23.25,84.05,21,80,50,0,0.007,0.022,0.005,0,0,0,0.041,0.192,47.517,62.995,0,M,M,0.36,1999,0.043
ulimar99,182417,21.86,85.03,22,81,2,0,0,0.003,0,0,0,0,0,0.051,56.9,61.776,0,M,M,0.1,1999,0.036
ulimar99,182418,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
ulimar99,182419,21.86,85.03,22,81,50,0,0,0.005,0,0,0,0,0.009,0.054,52.293,56.672,0,M,M,0.2,1999,0.036
ulimar99,182420,21.86,85.03,22,81,100,0,0,0.012,0.002,0,0,0,0.021,0.11,54.58,77.548,0,M,M,0.25,1999,0.034
ulimar99,182421,21.86,85.03,22,81,135,0,0,0.016,0,0,0,0,0.017,0.024,51.604,88.954,0,M,M,0.3,1999,0.007
ulimar99,182422,21.86,85.03,22,81,170,0,0,0.07,0.001,0,0,0,0.01,0.054,35.035,94.281,0,M,M,0.16,1999,0
ulimar99,182423,21.86,85.03,22,81,2,0.004,0,0.008,0,0,0,0,0.016,0.077,46.306,56.189,0,M,M,0.18,1999,0.046
ulimar99,182424,21.86,85.03,22,81,12,0,0,0.006,0,0,0.005,0,0.01,0.073,42.213,44.622,0,M,M,0.21,1999,0.04
ulimar99,182425,21.86,84.96,22,81,2,0,0,0.006,0,0,0,0,0,0.074,46.366,55.456,0,M,M,0.17,1999,0.037
ulimar99,182426,21.86,84.96,22,81,12,0,0,0.008,0.001,0,0,0,0.019,0.086,46.19,50.095,0,M,M,0.18,1999,0.043
ulimar99,182427,21.77,85.71,23,82,2,0,0,0.004,0,0,0,0,0,0.098,38.628,42.763,0,M,M,0.1,1999,0.048
ulimar99,182428,21.77,85.71,23,82,20,0,0,0.005,0,0,0,0,0,0.059,58.709,40.754,0,M,M,0.13,1999,0.036
ulimar99,182429,21.77,85.71,23,82,50,0,0,0.006,0,0,0,0,0.018,0.056,55.701,54.259,0,M,M,0.18,1999,0.041
ulimar99,182430,21.77,85.71,23,82,80,0,0.028,0.066,0.004,0.003,0,0,0.056,0.24,61.299,58.849,0,M,M,0.41,1999,0.056
ulimar99,182431,21.77,85.71,23,82,110,0,0.043,0.152,0.026,0.014,0,0,0.048,0.157,46.92,86.702,0,M,M,0.33,1999,0.015
ulimar99,182432,21.77,85.71,23,82,170,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.04,1999,M
ulimar99,182433,21.77,85.71,23,82,10,0,0,0.004,0,0,0,0,0,0.039,57.405,44.989,0,M,M,0.14,1999,0.023
ulimar99,182434,21.77,85.71,23,82,50,0,0,0.009,0,0,0,0,0.015,0.059,57.869,61.581,0,M,M,0.2,1999,0.03
ulimar99,182435,21.84,87.03,24,83,2,0.016,0,0.122,0.037,0,0.04,0,0.077,0.742,14.203,0,0,M,M,0.91,1999,0.181
ulimar99,182436,21.84,87.03,24,83,5,0.018,0,0.12,0.053,0,0.059,0,0.147,0.752,13.807,0,0,M,M,0.96,1999,0.23
ulimar99,182437,21.84,87.03,24,83,15,0.035,0,0.374,0.19,0.048,0.044,0,0.167,1.625,10.695,9.683,0,M,M,2.09,1999,0.137
ulimar99,182438,21.88,86.91,24,83,2,0,0,0.05,0.054,0,0.08,0,0.028,0.566,17.026,0,0,M,M,0.88,1999,0.181
ulimar99,182439,21.88,86.91,24,83,12,0,0,0.102,0.109,0,0.083,0,0.123,0.798,13.49,11.112,0,M,M,1.41,1999,0.181
ulimar99,182440,21.88,86.91,24,83,20,0,0,0.282,0.257,0.067,0.037,0,0.172,1.667,8.864,13.099,0,M,M,1.98,1999,0.09
ulimar99,182441,21.84,87.03,24,83,5,0.017,0,0.114,0.049,0,0.059,0,0.131,0.665,13.967,0,0,M,M,0.85,1999,0.216
ulimar99,182442,21.84,87.03,24,83,15,0.045,0,0.377,0.245,0.055,0.055,0,0.236,1.682,11.398,10.449,0,M,M,2.25,1999,0.208
ulimar99,182443,21.88,86.91,24,83,5,0,0,0.063,0.078,0,0.064,0,0,0.71,13.909,0,0,M,M,1.04,1999,0.189
ulimar99,182444,21.88,86.91,24,83,20,0,0,0.267,0.208,0.057,0.031,0,0.135,1.28,10.755,13.938,0,M,M,1.86,1999,0.072
ulimar99,182445,22.08,86.57,25,84,2,0,0,0.014,0,0,0.012,0,0,0.214,43.145,0,0,M,M,0.33,1999,0.123
ulimar99,182446,22.08,86.57,25,84,25,0,0,0.017,0,0,0,0,0,0.122,37.938,19.377,0,M,M,0.35,1999,0.111
ulimar99,182447,22.08,86.57,25,84,45,0,0,0.017,0,0,0,0,0,0.127,20.773,15.456,0,M,M,0.39,1999,0.043
ulimar99,182448,22.08,86.57,25,84,80,0,0.033,0.119,0.023,0.015,0,0,0.065,0.109,10.691,72.099,0,M,M,0.31,1999,0
ulimar99,182449,22.08,86.57,25,84,130,0,0,0.015,0,0.01,0,0,0,0.073,0,71.678,0,M,M,0.17,1999,0
ulimar99,182451,22.08,86.57,25,84,10,0,0,0.013,0,0,0,0,0,0.089,39.572,21.893,0,M,M,0.29,1999,0.109
ulimar99,182452,22.08,86.57,25,84,45,0,0,0.014,0,0,0,0,0,0.105,34.165,18.457,0,M,M,0.33,1999,0.094
ulimar99,182453,22.08,86.72,25,84,2,0,0,0.015,0,0,0,0,0,0.109,44.569,11.742,0,M,M,0.25,1999,0.087
ulimar99,182454,22.08,86.72,25,84,15,0,0,0.029,0,0,0.021,0,0,0.152,37.21,7.811,0,M,M,0.35,1999,0.121
ulimar99,182455,22.08,86.72,25,84,22,0,0,0.096,0.045,0,0.029,0,0.068,0.432,19.155,0,0,M,M,0.58,1999,0.075
ulimar99,182456,22.08,86.72,25,84,30,0.023,0.064,0.347,0.021,0.04,0,0,0.354,1.086,13.212,10.22,0,M,M,1.32,1999,0.075
ulimar99,182457,22.08,86.72,25,84,60,0,0.037,0.089,0.072,0.036,0,0,0.072,0.727,30.807,81.647,0,M,M,0.45,1999,0.02
ulimar99,182459,22.08,86.72,25,84,10,0,0,0.02,0,0,0,0,0,0.13,40.29,18.081,0,M,M,0.29,1999,0.104
ulimar99,182460,22.08,86.72,25,84,30,0,0.092,0.465,0.208,0,0,0,0.53,1.49,12.738,9.454,0,M,M,1.35,1999,0.112
ulimar99,182461,22.3,86.1,26,85,2,0.004,0,0.004,0,0,0,0,0,0.031,52.357,39.048,0,M,M,0.08,1999,0.02
ulimar99,182462,22.3,86.1,26,85,20,0,0,0.004,0,0,0,0,0,0.019,71.67,30.175,0,M,M,0.11,1999,0.037
ulimar99,182463,22.3,86.1,26,85,50,0,0,0.005,0,0,0,0,0,0.036,26.023,32.667,0,M,M,0.12,1999,0.027
ulimar99,182464,22.3,86.1,26,85,100,0,0.019,0.046,0.029,0,0,0,0.025,0.563,9.807,51.509,0,M,M,0.45,1999,0.014
ulimar99,182465,22.3,86.1,26,85,125,0,0,0.054,0,0,0,0,0,0.068,33.335,87.32,0,M,M,0.09,1999,0
ulimar99,182466,22.3,86.1,26,85,200,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.01,1999,M
ulimar99,182467,22.3,86.1,26,85,10,0,0,0.002,0,0,0,0,0,0.014,54.46,45.615,0,M,M,0.09,1999,0.013
ulimar99,182468,22.3,86.1,26,85,50,0,0,0.004,0,0,0,0,0,0.035,26.272,30.445,0,M,M,0.12,1999,0.018
ulimar99,182469,26.67,82.44,28,87,2,0,0,0.022,0,0,0.014,0,0.015,0.2,1.672,1.563,0,M,M,0.33,1999,0.062
ulimar99,182470,26.67,82.44,28,87,14,0,0,0.033,0,0,0.012,0,0.036,0.26,6.248,4.462,0,M,M,0.35,1999,0.053
ulimar99,182471,26.99,82.64,28,87,2,0,0,0.024,0,0,0.011,0,0,0.049,100,68.29,0,M,M,0.28,1999,0.023
ulimar99,182472,26.99,82.64,28,87,12,0,0,0.052,0.028,0,0.01,0,0.038,0.281,4.761,0,0,M,M,0.38,1999,0.053
ulimar99,182475,26.67,82.44,28,87,5,0,0,0.008,0,0,0.012,0,0,0.079,80.183,0,0,M,M,0.31,1999,0.03
ulimar99,182476,26.99,82.64,28,87,5,0,0,0.03,0,0,0,0,0,0.154,65.481,69.262,0,M,M,0.26,1999,0.025
hudapr99,210030,44.268,63.317,8,98,1,0.015,0,0,0.021,0,0.02,0.067,0,0.345,0,0,0,111.35,20.2,0.31,1999,0.005
hudapr99,210043,43.255,65.04,9,99,20,0.011,0,0,0.024,0,0.014,0.074,0,0.434,0,0,0,106.1,14.75,0.43,1999,0
hudapr99,210049,43.255,65.04,9,99,1,0.007,0,0,0.015,0,0.013,0.049,0,0.266,0,0,0,110.45,17.1,0.33,1999,0
hudapr99,210058,43.253,65.482,9,99,20,0,0,0,0.038,0,0.005,0.119,0,0.424,0,0,0,93.65,13.35,0.56,1999,0
hudapr99,210060,43.253,65.482,9,99,1,0.021,0,0,0.059,0,0.031,0.155,0,0.886,0,0,0,M,M,0.92,1999,0
hudapr99,210068,43,65.479,9,99,30,0,0,0,0.036,0,0.022,0.138,0,0.589,0,0,0,135.1,23.05,0.51,1999,0
hudapr99,210072,43,65.479,9,99,1,0.004,0,0,0.015,0,0.025,0.062,0,0.35,0,0,0,M,M,0.37,1999,0
hudapr99,210078,42.76,65.486,9,99,40,0,0,0,0.098,0.011,0.047,0.414,0,1.32,0,0,0,143.93,25.735,1.24,1999,0
hudapr99,210084,42.76,65.486,9,99,1,0.01,0,0,0.016,0,0.027,0.074,0,0.35,0,0,0,M,M,0.42,1999,0
hudapr99,210090,42.45,65.492,10,100,30,0,0,0,0.041,0,0.021,0.185,0,0.629,0,0,0,121.97,20.51,0.56,1999,0
hudapr99,210093,42.45,65.492,10,100,1,0.009,0,0,0.013,0,0.015,0.047,0,0.26,0,0,0,M,M,0.34,1999,0
hudapr99,210104,42.176,65.516,10,100,10,0,0,0.016,0.052,0,0.029,0.198,0,0.87,0,0,0,123.005,21.48,0.82,1999,0
hudapr99,210105,42.176,65.516,10,100,1,0.017,0,0.015,0.047,0,0.043,0.179,0,0.842,0,0,0,M,M,0.92,1999,0
hudapr99,210121,41.991,65.487,10,100,30,0,0,0.045,0.125,0.02,0.037,0.444,0.136,1.6,0,0,0,143.275,24.575,1.53,1999,0
hudapr99,210126,41.991,65.487,10,100,1,0.035,0,0.04,0.106,0,0.057,0.341,0.091,1.762,0,0,0,214.52,32.51,1.69,1999,0
hudapr99,210142,42.616,64.084,10,100,20,0,0,0,0.07,0.014,0.054,0.351,0,1.032,0,0,0,140.165,24.19,0.98,1999,0
hudapr99,210144,42.616,64.084,10,100,1,0.01,0,0,0.06,0.011,0.066,0.298,0,1.02,0,0,0,M,M,0.99,1999,0
hudapr99,210158,42.749,64.184,11,101,30,0,0,0,0.074,0.019,0.043,0.432,0,1.197,0,0,0,134.985,24.965,0.95,1999,0
hudapr99,210161,42.749,64.184,11,101,1,0.013,0,0,0.043,0.007,0.04,0.181,0,0.775,0,0,0,M,M,0.64,1999,0
hudapr99,210172,43.003,64.398,11,101,20,0.02,0,0,0.07,0.011,0.058,0.28,0,1.159,0,0,0,174.03,29.51,0.94,1999,0
hudapr99,210176,43.003,64.398,11,101,1,0.023,0,0,0.051,0.008,0.061,0.227,0,0.939,0,0,0,184.975,27.185,0.91,1999,0
hudapr99,210184,43.25,64.615,11,101,50,0,0,0,0.055,0.014,0.031,0.339,0,0.91,0,0,0,95.04,16.545,0.73,1999,0
hudapr99,210189,43.25,64.615,11,101,1,0.024,0,0,0.018,0,0.02,0.044,0,0.405,0,0,0,M,M,0.44,1999,0
hudapr99,210203,42.535,61.401,12,102,30,0.023,0,0.07,0.046,0,0.011,0.07,0.076,0.915,0,0,0,71.07,12.205,0.58,1999,0
hudapr99,210206,42.535,61.401,12,102,1,0.024,0,0.06,0.035,0,0.01,0.059,0.077,0.804,0,0,0,M,M,0.57,1999,0
hudapr99,210224,42.851,61.733,12,102,10,0.066,0,0.1,0.124,0.016,0.039,0.215,0.216,1.967,0,0,0,126.175,21.79,1.38,1999,0
hudapr99,210227,42.851,61.733,12,102,1,0.065,0,0.094,0.031,0.015,0.04,0.2,0.207,1.89,0,0,0,M,M,1.42,1999,0
hudapr99,210238,43.183,62.104,12,102,10,0,0,0,0.167,0.027,0.1,0.759,0,2.443,0,0,0,180.205,33.505,1.88,1999,0
hudapr99,210239,43.183,62.104,12,102,1,0,0,0.02,0.154,0.026,0.111,0.804,0,2.442,0,0,0,M,M,2,1999,0
hudapr99,210244,43.48,62.458,12,102,40,0.031,0,0,0.121,0.021,0.082,0.541,0,2.014,0,0,0,185.785,31.76,1.66,1999,0
hudapr99,210249,43.48,62.458,12,102,1,0.041,0,0,0.119,0.022,0.1,0.59,0,1.99,0,0,0,M,M,1.63,1999,0
hudapr99,210261,44.134,59.116,13,103,20,0.016,0,0,0.061,0,0.02,0.149,0,0.839,0,0,0,136.91,23.725,0.91,1999,0
hudapr99,210264,44.134,59.116,13,103,1,0.02,0,0,0.054,0,0.024,0.16,0,0.775,0,0,0,M,M,0.92,1999,0
hudapr99,210277,43.791,57.841,13,103,30,0.003,0,0.041,0.029,0,0,0.065,0.009,0.548,0,0,0,84.29,14.62,0.43,1999,0
hudapr99,210281,43.791,57.841,13,103,1,0.024,0,0.036,0.127,0,0.06,0.361,0,2.014,0,0,0.046,M,M,1.92,1999,0
hudapr99,210316,44.135,58.176,14,104,20,0,0,0,0.055,0,0.018,0.142,0,0.754,0,0,0,136.01,25.085,1.02,1999,0
hudapr99,210318,44.135,58.176,14,104,1,0,0,0,0.058,0,0.028,0.198,0,0.673,0,0,0,M,M,1.08,1999,0
hudapr99,210325,44.474,58.508,14,104,20,0.015,0,0,0.045,0,0.02,0.153,0,0.667,0,0,0,115.07,19.82,0.68,1999,0
hudapr99,210329,44.474,58.508,14,104,1,0,0,0,0.019,0,0.016,0.07,0,0.322,0,0,0,M,M,0.42,1999,0
hudapr99,210345,44.817,58.851,14,104,1,0,0,0,0.002,0,0.015,0.043,0,0.202,0,0,0,106.775,18.365,0.2,1999,0
hudapr99,210353,45.158,59.177,14,104,30,0,0,0,0.134,0,0.052,0.427,0.063,1.728,0,0,0,257.6,40,1.71,1999,0
hudapr99,210357,45.158,59.177,14,104,1,0,0,0,0.13,0,0.079,0.362,0,1.751,0,0,0,M,M,2.43,1999,0
hudapr99,210366,45.492,59.516,15,105,20,0,0,0,0.68,0,0.147,2.229,0,9.847,0,0,0,375.2,77.73,10.31,1999,0
hudapr99,210369,45.492,59.516,15,105,1,0,0,0,0.688,0,0.281,2.358,0,8.646,0,0,0,M,M,11.76,1999,0
hudapr99,210377,45.659,59.705,15,105,20,0,0,0,0.552,0,0.095,1.747,0,7.435,0,0,0,289.12,56.55,5.76,1999,0
hudapr99,210380,45.659,59.705,15,105,1,0,0,0,0.859,0,0.273,3.433,0,11.188,0,0,0,M,M,10.74,1999,0
hudapr99,210389,45.825,59.853,15,105,30,0,0,0,0.861,0,0.166,2.912,0,10.757,0,0,0,465.22,88.61,11.03,1999,0
hudapr99,210393,45.825,59.853,15,105,1,0,0,0,0.823,0,0.445,3.072,0,9.256,0,0,0,490.28,84.34,11.47,1999,0
hudapr99,210402,46.957,60.218,15,105,10,0,0,0,0.798,0,0.263,2.769,0,8.49,0,0,0,435.05,78.12,9.58,1999,0
hudapr99,210403,46.957,60.218,15,105,1,0,0,0,0.393,0,0.546,1.628,0,5.404,0,0,0,M,M,5.04,1999,0
hudapr99,210414,47.021,60.115,15,105,10,0,0,0,0.92,0,0.353,3.351,0,10.505,0,0,0,561.19,84.79,12.05,1999,0
hudapr99,210417,47.021,60.115,15,105,1,0,0,0,0.523,0,0.533,2.085,0,6.174,0,0,0,M,M,9,1999,0
hudapr99,210429,47.099,59.988,15,105,20,0,0,0,0.967,0,0.209,3.292,0,12.248,0,0,0,M,M,12.48,1999,0
hudapr99,210432,47.099,59.988,15,105,1,0,0,0.038,0.674,0,0.622,2.689,0,8.515,0,0,0,474.22,86.54,9.29,1999,0
hudapr99,210446,47.273,59.78,16,106,20,0,0,0,0.792,0,0.167,2.764,0,10.474,0,0,0,360.29,65.34,11.03,1999,0
hudapr99,210449,47.273,59.78,16,106,1,0,0,0.049,0.805,0,0.365,2.863,0,10.76,0,0,0,M,M,11.61,1999,0
hudapr99,210465,47.434,59.553,16,106,20,0,0,0,0.596,0,0.129,2.095,0,8.849,0,0,0,347.05,58.15,5.85,1999,0
hudapr99,210467,47.434,59.553,16,106,1,0,0,0.041,0.664,0,0.196,2.525,0,9.858,0,0,0,M,M,6.65,1999,0
hudapr99,210482,47.583,59.341,16,106,10,0,0,0.05,0.087,0,0.03,0.151,0,1.036,0,0,0,128.38,23.92,1.21,1999,0
hudapr99,210485,47.583,59.341,16,106,1,0.027,0,0.093,0.131,0.01,0.071,0.237,0.046,1.828,0,0,0.062,M,M,1.61,1999,0
hudapr99,210498,45.446,60.48,17,107,20,0,0,0,0.063,0,0.034,0.239,0,0.97,0,0,0,148.51,25.47,1.21,1999,0
hudapr99,210501,45.446,60.48,17,107,1,0,0,0,0.475,0,0.371,1.541,0,5.898,0,0,0,M,M,7.01,1999,0
hudapr99,210507,45.373,61.7917,17,107,30,0,0,0,0.321,0,0.086,1.141,0,2.355648,0,0,0,283.255,50.695,3.42,1999,0
hudapr99,210508,44.824,61.475,17,107,20,0,0,0,0.321,0,0.086,1.141,0,4.765,0,0,0,M,M,4.77,1999,0
hudapr99,210510,44.824,61.475,17,107,1,0.015,0,0,0.075,0,0.072,0.197,0,0.997,0,0,0,M,M,1.48,1999,0
hudapr99,210524,44.369,62.176,17,107,20,0,0,0,0.128,0,0.056,0.412,0,1.941,0,0,0,215.1,36.96,1.66,1999,0
hudapr99,210528,44.369,62.176,17,107,1,0,0,0,0.182,0,0.075,0.538,0,2.659,0,0,0,M,M,2.52,1999,0
hudapr99,210543,43.884,62.881,17,107,1,0.025,0,0,0.022,0,0.032,0.07,0.015,0.536,0,0,0,133.575,24.995,0.38,1999,0
hudjun99,191907,42.55,61.4,28,179,1,0,0,0,0,0,0,0,0,0.049,0,0,0,M,M,0.115,1999,0
